id,output_front,output_back,xsize,ysize,category,scene_back,scene_front,cardframe_back,cardframe_front,graphic1,graphic2,animation,frames,fps,start_frame,name,body,hair,hair2,body_id,face,leg,silkpattern,silkcol1,silkcol2,sire_id,dam_id,breeder,trainer,description,life,lifewin,liferec,lifedollar,year1,year1title,year2,year2title,year3,year3title,year4,year4title,colour_text,_id,bucket,owner_id,user_horse_id,orig_ghuid,gen,texture_id,face_mark_id,leg_mark_id,trainer_id,gender,age,energy,happiness,conditioning,grade,bloodline,race_tokens,skill_points,train_points,min_speed,norm_speed,inc_speed,over_inc_speed,tpoints_speed,min_stamina,norm_stamina,inc_stamina,over_inc_stamina,tpoints_stamina,min_acceleration,norm_acceleration,inc_acceleration,over_inc_acceleration,tpoints_acceleration,skill_first_out,skill_front,skill_rail,skill_breezing,skill_working,skill_drafting,skill_turning,skill_dueling,skill_overtaking,skill_final_kick,skill_closing,speed_traits,stamina_traits,acceleration_traits,sire_ghuid,dam_ghuid,trait_small_size,trait_avg_size,trait_big_size,trait_colossus_size,trait_high_stride,trait_pony_strider,trait_silky_stride,trait_long_strider,trait_rip_quarters,trait_muscular,trait_athletic_build,trait_plenty_of_bone,trait_turf_lover,trait_dirt_digger,trait_comp_driver,trait_turner,trait_comf_runner,trait_quick_speed,trait_sprinter,trait_miler,trait_marathoner,trait_muddy_runner,trait_nice_and_hot,trait_cold_killer,trait_wet_winner,trait_leader,trait_hunter,trait_del_motivation,trait_starter,trait_jockeying,trait_finisher,trait_learner,locus_ext,locus_gray,locus_kit,train_user_xp_reward,overtrain_user_xp_reward,train_user_coins_cost,train_user_ices_cost,train_horse_energy_cost,train_horse_conditioning_gain,train_horse_happiness_gain,train_horse_happiness_drop,train_points_pool,train_points_free_pool,train_points_coins_pool,train_points_ices_pool,train_point_free_cooldown,train_point_coins_cooldown,train_point_ices_cooldown,energy_repl_interval,energy_repl_amount,feeding_cooldown,caring_cooldown,tiredness_cooldown,tiredness_horse_happiness_drop,skill_points_pool,race_tokens_pool,nft_token_id
10125,10125.mp4,10125b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TRearup,188,25,1,OC-A1-0025,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStripe_04.png,hrs_horseLegMarking_02.png,Grade1-Frame.png,FFFFFF,FFFFFF,28133556229,2846359557,,,,,,,,,,,,,,,,Black,10125,0,0,0,0,3,66,4,1,17,0,0,100,100,100,1,1,3,0,300,65,81,3,0.30,0,64,77,3,0.30,0,63,79,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7202448,9062420,11442582,28133556229,2846359557,9,61,53,22,15,69,43,16,13,66,46,18,24,75,43,53,43,42,33,65,26,48,43,55,56,52,50,46,56,45,46,49,0,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10126,10126.mp4,10126b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TShake,195,25,1,OC-A1-0026,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_02.png,hrs_horseLegMarking_05.png,Grade1-Frame.png,FFFFFF,FFFFFF,28397797381,2850029573,,,,,,,,,,,,,,,,Chestnut,10126,0,0,0,0,2,68,2,6,17,1,0,100,100,100,1,1,3,0,300,67,77,3,0.30,0,70,83,3,0.30,0,71,81,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7718542,9582610,10922455,28397797381,2850029573,13,66,46,18,3,54,63,29,5,56,59,27,30,74,44,49,52,44,33,75,40,59,55,51,59,50,54,55,53,50,53,58,6,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10127,10127.mp4,10127b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodno,191,25,1,OC-A1-0027,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStar_06.png,hrs_horseLegMarking_01.png,Grade1-Frame.png,FFFFFF,FFFFFF,289144837,28934668293,,,,,,,,,,,,,,,,Black,10127,0,0,0,0,3,66,12,3,12,0,0,100,100,100,1,1,3,0,300,61,75,3,0.30,0,64,71,3,0.30,0,65,76,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7198286,9058321,11442710,289144837,28934668293,20,75,35,10,23,79,29,7,16,70,42,15,60,25,47,45,52,38,28,59,30,49,39,39,51,42,38,42,48,38,39,44,0,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10128,10128.mp4,10128b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodyes,181,25,1,OC-A1-0028,hrs_bodyLightGreyDappled_AM.png,hrs_hair_White_head.png,hrs_hair_White_neck.png,71,None.png,hrs_horseLegMarking_01.png,Grade1-Frame.png,FFFFFF,FFFFFF,2865496069,2865758213,,,,,,,,,,,,,,,,Dappled Light Grey,10128,0,0,0,0,1,71,0,3,4,1,0,100,100,100,1,1,3,0,300,65,73,3,0.30,0,66,78,3,0.30,0,66,75,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7718542,9328658,11442710,2865496069,2865758213,20,75,35,10,12,65,47,19,16,70,40,14,29,70,40,50,38,45,22,61,27,51,38,40,42,43,42,41,51,41,50,45,10,0,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10129,10129.mp4,10129b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TKickback,265,25,1,OC-A1-0029,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_06.png,hrs_horseLegMarking_02.png,Grade1-Frame.png,FFFFFF,FFFFFF,2839805957,2840068101,,,,,,,,,,,,,,,,Brown,10129,0,0,0,0,1,67,13,1,23,1,0,100,100,100,1,1,3,0,300,67,77,3,0.30,0,65,84,3,0.30,0,65,83,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7198351,9590803,11713046,2839805957,2840068101,13,66,46,18,5,56,59,27,6,58,57,25,40,77,48,45,48,53,27,81,40,56,56,48,57,52,57,59,58,49,60,51,2,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10130,10130.mp4,10130b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TKickback,265,25,1,OC-A1-0030,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_02.png,hrs_horseLegMarking_06.png,Grade1-Frame.png,FFFFFF,FFFFFF,2863398917,2863661061,,,,,,,,,,,,,,,,Bay,10130,0,0,0,0,1,64,8,2,24,0,0,100,100,100,1,1,3,0,300,67,74,3,0.30,0,64,75,3,0.30,0,67,74,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7726735,9324562,10930646,2863398917,2863661061,17,71,39,13,18,72,38,13,17,71,39,13,37,69,44,42,43,41,26,75,36,47,55,53,45,54,49,52,55,53,50,42,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10131,10131.mp4,10131b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TShake,195,25,1,OC-A1-0031,hrs_bodyDarkBeacon_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,69,hrs_headMarkingStripe_05.png,hrs_horseLegMarking_04.png,Grade1-Frame.png,FFFFFF,FFFFFF,284950533,285212677,,,,,,,,,,,,,,,,Dark Bay,10131,0,0,0,0,1,69,5,7,13,0,0,100,100,100,1,1,3,0,300,69,83,3,0.30,0,65,80,3,0.30,0,68,80,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7460430,9582610,11188631,284950533,285212677,4,55,62,29,10,63,50,21,8,60,54,23,70,33,53,58,57,58,33,73,31,51,47,44,51,50,48,60,45,44,49,48,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10132,10132.mp4,10132b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodyes,181,25,1,OC-A1-0032,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_07.png,None.png,Grade1-Frame.png,FFFFFF,FFFFFF,2838233093,2847932421,,,,,,,,,,,,,,,,Bloody Bay,10132,0,0,0,0,1,65,7,0,4,0,0,100,100,100,1,1,3,0,300,63,74,3,0.30,0,65,81,3,0.30,0,64,78,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7202447,9058323,10926615,2838233093,2847932421,20,75,35,10,9,61,53,22,14,67,45,17,37,67,42,45,50,53,37,74,28,54,45,55,55,54,55,52,43,50,48,55,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10133,10133.mp4,10133b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TRearup,188,25,1,OC-A1-0033,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_05.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,27033075717,27078426629,,,,,,,,,,,,,,,,Brown,10133,0,0,0,0,2,67,5,4,17,1,0,100,100,100,1,1,3,0,300,60,74,3,0.30,0,78,82,3,0.30,0,65,71,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7984718,9582676,10922391,27033075717,27078426629,22,77,32,8,0,49,69,34,22,78,30,7,71,26,52,58,55,58,32,35,81,44,51,47,58,60,44,51,54,46,54,48,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10134,10134.mp4,10134b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodno,191,25,1,OC-A1-0034,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_06.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,26565672965,2709520389,,,,,,,,,,,,,,,,Chestnut,10134,0,0,0,0,2,68,13,4,15,0,0,100,100,100,1,1,3,0,300,70,75,3,0.30,0,60,67,3,0.30,0,69,75,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7984783,9844691,11708886,26565672965,2709520389,14,67,45,17,31,89,16,0,15,68,44,16,31,61,38,46,38,45,67,22,22,41,41,40,45,38,49,52,45,47,52,39,10,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10135,10135.mp4,10135b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TRearup,188,25,1,OC-A1-0035,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_06.png,hrs_horseLegMarking_05.png,Grade1-Frame.png,FFFFFF,FFFFFF,28396748805,2837446661,,,,,,,,,,,,,,,,Bay,10135,0,0,0,0,2,64,12,6,20,0,0,100,100,100,1,1,3,0,300,67,76,3,0.30,0,66,79,3,0.30,0,67,81,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7984783,9058323,11712983,28396748805,2837446661,15,68,44,16,11,64,49,20,8,60,55,24,33,76,52,54,51,52,37,68,30,50,44,52,52,42,51,47,56,45,49,50,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10136,10136.mp4,10136b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TShake,195,25,1,OC-A1-0036,hrs_bodyGreyDappled_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,70,hrs_headMarkingStar_03.png,hrs_horseLegMarking_06.png,Grade1-Frame.png,FFFFFF,FFFFFF,27289452549,2743599109,,,,,,,,,,,,,,,,Dappled Grey,10136,0,0,0,0,1,70,9,2,24,1,0,100,100,100,1,1,3,0,300,61,69,3,0.30,0,69,77,3,0.30,0,61,69,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7984783,9316436,11446678,27289452549,2743599109,28,85,22,1,12,65,48,19,28,85,22,1,26,63,48,49,41,46,32,22,66,47,39,41,45,43,41,41,45,42,38,51,2,0,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10137,10137.mp4,10137b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodno,191,25,1,OC-A1-0037,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStar_03.png,hrs_horseLegMarking_06.png,Grade1-Frame.png,FFFFFF,FFFFFF,2839805957,2849505285,,,,,,,,,,,,,,,,Brown,10137,0,0,0,0,1,67,9,2,10,0,0,100,100,100,1,1,3,0,300,66,78,3,0.30,0,68,78,3,0.30,0,65,77,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7202446,9848852,11442583,2839805957,2849505285,12,65,47,19,11,64,49,20,15,68,44,16,37,72,49,44,45,43,36,73,36,46,41,41,48,48,55,46,53,50,54,54,2,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10138,10138.mp4,10138b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodyes,181,25,1,OC-A1-0038,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_05.png,hrs_horseLegMarking_02.png,Grade1-Frame.png,FFFFFF,FFFFFF,27854372869,26563051525,,,,,,,,,,,,,,,,Bay,10138,0,0,0,0,2,64,11,1,22,1,0,100,100,100,1,1,3,0,300,61,71,3,0.30,0,74,81,3,0.30,0,60,69,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7202382,9328723,11192725,27854372869,26563051525,25,81,26,4,3,54,63,29,29,85,20,0,75,35,52,56,48,54,28,30,66,50,48,54,46,48,55,49,55,45,41,43,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10139,10139.mp4,10139b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TKickback,265,25,1,OC-A1-0039,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStar_03.png,hrs_horseLegMarking_01.png,Grade1-Frame.png,FFFFFF,FFFFFF,2840330245,2850029573,,,,,,,,,,,,,,,,Chestnut,10139,0,0,0,0,1,68,9,3,12,1,0,100,100,100,1,1,3,0,300,66,78,3,0.30,0,67,79,3,0.30,0,68,78,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7980687,9582610,11713046,2840330245,2850029573,12,65,47,19,10,63,50,21,11,64,49,20,29,60,52,52,55,55,35,60,37,52,41,45,48,48,54,42,52,47,51,46,5,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10140,10140.mp4,10140b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodyes,181,25,1,OC-A1-0040,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStripe_01.png,hrs_horseLegMarking_05.png,Grade1-Frame.png,FFFFFF,FFFFFF,2889089029,27331395589,,,,,,,,,,,,,,,,Black,10140,0,0,0,0,2,66,1,6,10,0,0,100,100,100,1,1,3,0,300,63,73,3,0.30,0,63,74,3,0.30,0,63,73,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7726734,9844754,11708886,2889089029,27331395589,21,76,33,9,20,75,35,10,21,76,33,9,33,62,38,47,48,43,25,71,24,40,47,49,44,41,48,44,38,42,43,41,2,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10141,10141.mp4,10141b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodno,191,25,1,OC-A1-0041,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_06.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,28397535237,27348959237,,,,,,,,,,,,,,,,Bloody Bay,10141,0,0,0,0,3,65,13,4,18,0,0,100,100,100,1,1,3,0,300,66,71,3,0.30,0,65,74,3,0.30,0,64,75,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7460495,9328658,11442711,28397535237,27348959237,22,77,32,8,18,73,37,12,18,72,38,13,32,58,52,50,41,50,24,67,28,45,44,46,39,43,50,46,41,43,46,39,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10142,10142.mp4,10142b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TRearup,188,25,1,OC-A1-0042,hrs_bodyDarkBeacon_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,69,None.png,hrs_horseLegMarking_02.png,Grade1-Frame.png,FFFFFF,FFFFFF,2837708805,2837970949,,,,,,,,,,,,,,,,Dark Bay,10142,0,0,0,0,1,69,0,1,20,1,0,100,100,100,1,1,3,0,300,68,82,3,0.30,0,70,78,3,0.30,0,68,80,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7464590,9582612,11712919,2837708805,2837970949,6,57,58,26,10,62,52,22,8,60,54,23,27,68,52,48,47,46,26,71,38,57,60,59,60,50,59,59,51,59,55,53,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10143,10143.mp4,10143b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TShake,195,25,1,OC-A1-0043,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStar_02.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,27619491845,27635744773,,,,,,,,,,,,,,,,Black,10143,0,0,0,0,2,66,8,4,13,1,0,100,100,100,1,1,3,0,300,61,77,3,0.30,0,62,72,3,0.30,0,64,77,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7976591,9316371,11188757,27619491845,27635744773,17,71,39,13,23,79,29,7,15,69,43,16,33,57,47,42,52,43,32,70,29,39,40,48,51,38,47,50,46,43,48,52,2,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10144,10144.mp4,10144b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TKickback,265,25,1,OC-A1-0044,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_04.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,27610578949,2862088197,,,,,,,,,,,,,,,,Chestnut,10144,0,0,0,0,2,68,4,4,7,0,0,100,100,100,1,1,3,0,300,66,76,3,0.30,0,65,74,3,0.30,0,63,77,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7726669,9058324,11708822,27610578949,2862088197,15,69,43,16,18,73,37,12,16,70,42,15,61,37,51,54,50,54,25,77,34,49,52,54,44,54,48,48,47,43,44,49,5,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10145,10145.mp4,10145b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TKickback,265,25,1,OC-A1-0045,hrs_bodyDarkBeacon_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,69,hrs_headMarkingStar_03.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,287571973,27631550469,,,,,,,,,,,,,,,,Dark Bay,10145,0,0,0,0,2,69,9,4,3,0,0,100,100,100,1,1,3,0,300,64,71,3,0.30,0,62,71,3,0.30,0,65,73,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7984719,9848851,11704726,287571973,27631550469,23,79,29,7,24,80,27,5,20,75,35,10,62,22,45,47,50,42,26,56,29,48,39,49,49,48,49,51,42,45,44,49,2,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10146,10146.mp4,10146b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodyes,181,25,1,OC-A1-0046,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStripe_05.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,27613724677,2863661061,,,,,,,,,,,,,,,,Bay,10146,0,0,0,0,2,64,5,4,9,0,0,100,100,100,1,1,3,0,300,62,72,3,0.30,0,66,71,3,0.30,0,62,78,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7726734,9324562,11712982,27613724677,2863661061,23,79,29,7,22,77,32,8,15,69,43,16,26,64,39,46,44,41,30,70,25,39,46,52,43,47,47,43,42,48,45,46,0,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10147,10147.mp4,10147b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TShake,195,25,1,OC-A1-0047,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_05.png,hrs_horseLegMarking_05.png,Grade1-Frame.png,FFFFFF,FFFFFF,2887516165,27355512837,,,,,,,,,,,,,,,,Brown,10147,0,0,0,0,3,67,5,6,20,0,0,100,100,100,1,1,3,0,300,64,75,3,0.30,0,63,71,3,0.30,0,61,71,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7202384,9844753,11188694,2887516165,27355512837,18,72,38,13,24,80,28,6,25,81,26,4,71,27,40,44,39,46,33,71,34,41,38,40,51,41,43,52,47,45,49,40,0,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10148,10148.mp4,10148b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodno,191,25,1,OC-A1-0048,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_03.png,hrs_horseLegMarking_02.png,Grade1-Frame.png,FFFFFF,FFFFFF,28656533509,2845310981,,,,,,,,,,,,,,,,Chestnut,10148,0,0,0,0,2,68,3,1,10,1,0,100,100,100,1,1,3,0,300,66,84,3,0.30,0,68,80,3,0.30,0,68,81,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7464526,9582611,10922454,28656533509,2845310981,4,56,60,28,8,60,54,23,7,59,56,25,77,30,44,44,55,59,30,66,37,52,56,49,56,47,52,58,52,55,53,45,6,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10149,10149.mp4,10149b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TRearup,188,25,1,OC-A1-0049,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_05.png,hrs_horseLegMarking_07.png,Grade1-Frame.png,FFFFFF,FFFFFF,27097038853,26822311941,,,,,,,,,,,,,,,,Bay,10149,0,0,0,0,3,64,11,5,12,0,0,100,100,100,1,1,3,0,300,74,81,3,0.30,0,59,73,3,0.30,0,72,78,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7714383,9844690,10926615,27097038853,26822311941,3,54,63,29,24,80,28,6,8,60,54,23,62,26,46,52,51,43,62,32,31,55,51,46,56,51,49,45,48,48,46,54,1,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
10150,10150.mp4,10150b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade1-Frame.png,TNodyes,181,25,1,OC-A1-0050,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_03.png,Grade1-Frame.png,FFFFFF,FFFFFF,28397535237,2847932421,,,,,,,,,,,,,,,,Bloody Bay,10150,0,0,0,0,2,65,7,4,8,1,0,100,100,100,1,1,3,0,300,68,76,3,0.30,0,67,83,3,0.30,0,65,80,3,0.30,0,0,0,0,0,0,0,0,0,0,0,0,7714447,9324563,11442647,28397535237,2847932421,14,67,45,17,5,56,59,27,10,63,50,21,36,78,59,56,52,55,38,72,31,52,56,44,60,44,56,54,57,56,55,54,2,5,6,0,0,2500,100,0,0,0,0,300,5,2,3,17280,43200,28800,900,5,900,1200,300,0,125,3,
